Date,Shop_ID,Shop_Name,City,Product_ID,Product_Name,Category,Supplier_Name,Quantity_Stocked,Quantity_Sold,Price_per_Unit (₹),Revenue (₹),Wastage_Units,Storage_Type,Feedback_Score
2024-05-16,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,66,39,42.0,1638.0,27,Refrigerated,2
2024-05-16,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,55,51,38.0,1938.0,4,Ambient,4
2024-05-16,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,42,41,240.0,9840.0,1,Ice Box,5
2024-05-16,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,36,28,72.0,2016.0,8,Refrigerated,4
2024-05-16,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,39,29,25.0,725.0,10,Ambient,4
2024-05-16,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,45,39,35.0,1365.0,6,Ambient,3
2024-05-16,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,36,29,420.0,12180.0,7,Ambient,3
2024-05-16,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,27,27,155.0,4185.0,0,Ambient,5
2024-05-16,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,29,27,20.0,540.0,2,Ambient,4
2024-05-16,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,29,20,40.0,800.0,9,Refrigerated,2
2024-05-17,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,51,48,42.0,2016.0,3,Refrigerated,4
2024-05-17,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,47,28,38.0,1064.0,19,Ambient,2
2024-05-17,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,31,26,240.0,6240.0,5,Ice Box,4
2024-05-17,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,49,43,72.0,3096.0,6,Refrigerated,3
2024-05-17,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,28,21,25.0,525.0,7,Ambient,4
2024-05-17,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,50,37,35.0,1295.0,13,Ambient,3
2024-05-17,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,20,15,420.0,6300.0,5,Ambient,3
2024-05-17,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,35,27,155.0,4185.0,8,Ambient,4
2024-05-17,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,45,27,20.0,540.0,18,Ambient,3
2024-05-17,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,23,20,40.0,800.0,3,Refrigerated,4
2024-05-18,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,53,31,42.0,1302.0,22,Refrigerated,2
2024-05-18,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,62,57,38.0,2166.0,5,Ambient,5
2024-05-18,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,68,54,240.0,12960.0,14,Ice Box,4
2024-05-18,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,31,24,72.0,1728.0,7,Refrigerated,4
2024-05-18,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,48,39,25.0,975.0,9,Ambient,3
2024-05-18,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,44,30,35.0,1050.0,14,Ambient,2
2024-05-18,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,40,38,420.0,15960.0,2,Ambient,4
2024-05-18,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,15,13,155.0,2015.0,2,Ambient,4
2024-05-18,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,33,32,20.0,640.0,1,Ambient,5
2024-05-18,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,47,39,40.0,1560.0,8,Refrigerated,4
2024-05-19,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,32,32,42.0,1344.0,0,Refrigerated,5
2024-05-19,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,39,24,38.0,912.0,15,Ambient,2
2024-05-19,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,70,61,240.0,14640.0,9,Ice Box,3
2024-05-19,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,29,20,72.0,1440.0,9,Refrigerated,3
2024-05-19,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,36,35,25.0,875.0,1,Ambient,4
2024-05-19,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,34,34,35.0,1190.0,0,Ambient,4
2024-05-19,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,43,34,420.0,14280.0,9,Ambient,3
2024-05-19,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,22,21,155.0,3255.0,1,Ambient,4
2024-05-19,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,16,13,20.0,260.0,3,Ambient,4
2024-05-19,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,48,29,40.0,1160.0,19,Refrigerated,3
2024-05-20,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,58,38,42.0,1596.0,20,Refrigerated,3
2024-05-20,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,24,20,38.0,760.0,4,Ambient,4
2024-05-20,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,37,22,240.0,5280.0,15,Ice Box,2
2024-05-20,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,40,31,72.0,2232.0,9,Refrigerated,4
2024-05-20,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,34,26,25.0,650.0,8,Ambient,3
2024-05-20,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,39,23,35.0,805.0,16,Ambient,3
2024-05-20,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,50,36,420.0,15120.0,14,Ambient,4
2024-05-20,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,30,20,155.0,3100.0,10,Ambient,2
2024-05-20,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,40,24,20.0,480.0,16,Ambient,2
2024-05-20,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,50,37,40.0,1480.0,13,Refrigerated,4
2024-05-21,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,52,29,42.0,1218.0,23,Refrigerated,2
2024-05-21,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,44,30,38.0,1140.0,14,Ambient,3
2024-05-21,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,31,29,240.0,6960.0,2,Ice Box,5
2024-05-21,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,39,37,72.0,2664.0,2,Refrigerated,5
2024-05-21,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,43,40,25.0,1000.0,3,Ambient,5
2024-05-21,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,53,48,35.0,1680.0,5,Ambient,5
2024-05-21,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,44,28,420.0,11760.0,16,Ambient,3
2024-05-21,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,20,20,155.0,3100.0,0,Ambient,5
2024-05-21,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,29,18,20.0,360.0,11,Ambient,2
2024-05-21,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,48,38,40.0,1520.0,10,Refrigerated,4
2024-05-22,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,25,20,42.0,840.0,5,Refrigerated,3
2024-05-22,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,48,48,38.0,1824.0,0,Ambient,5
2024-05-22,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,41,36,240.0,8640.0,5,Ice Box,3
2024-05-22,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,55,44,72.0,3168.0,11,Refrigerated,4
2024-05-22,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,60,45,25.0,1125.0,15,Ambient,4
2024-05-22,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,25,13,35.0,455.0,12,Ambient,2
2024-05-22,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,25,19,420.0,7980.0,6,Ambient,3
2024-05-22,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,18,16,155.0,2480.0,2,Ambient,3
2024-05-22,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,16,14,20.0,280.0,2,Ambient,4
2024-05-22,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,37,36,40.0,1440.0,1,Refrigerated,5
2024-05-23,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,25,25,42.0,1050.0,0,Refrigerated,4
2024-05-23,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,22,16,38.0,608.0,6,Ambient,4
2024-05-23,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,49,47,240.0,11280.0,2,Ice Box,4
2024-05-23,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,46,46,72.0,3312.0,0,Refrigerated,5
2024-05-23,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,41,32,25.0,800.0,9,Ambient,4
2024-05-23,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,49,45,35.0,1575.0,4,Ambient,4
2024-05-23,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,24,18,420.0,7560.0,6,Ambient,3
2024-05-23,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,36,20,155.0,3100.0,16,Ambient,3
2024-05-23,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,38,34,20.0,680.0,4,Ambient,4
2024-05-23,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,41,38,40.0,1520.0,3,Refrigerated,5
2024-05-24,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,61,60,42.0,2520.0,1,Refrigerated,4
2024-05-24,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,36,31,38.0,1178.0,5,Ambient,3
2024-05-24,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,65,53,240.0,12720.0,12,Ice Box,4
2024-05-24,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,52,48,72.0,3456.0,4,Refrigerated,5
2024-05-24,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,30,30,25.0,750.0,0,Ambient,5
2024-05-24,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,30,30,35.0,1050.0,0,Ambient,5
2024-05-24,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,32,25,420.0,10500.0,7,Ambient,4
2024-05-24,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,20,12,155.0,1860.0,8,Ambient,3
2024-05-24,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,21,13,20.0,260.0,8,Ambient,3
2024-05-24,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,26,18,40.0,720.0,8,Refrigerated,2
2024-05-25,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,54,48,42.0,2016.0,6,Refrigerated,4
2024-05-25,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,33,33,38.0,1254.0,0,Ambient,5
2024-05-25,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,55,41,240.0,9840.0,14,Ice Box,3
2024-05-25,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,43,38,72.0,2736.0,5,Refrigerated,4
2024-05-25,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,57,34,25.0,850.0,23,Ambient,3
2024-05-25,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,35,34,35.0,1190.0,1,Ambient,4
2024-05-25,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,19,13,420.0,5460.0,6,Ambient,3
2024-05-25,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,29,19,155.0,2945.0,10,Ambient,2
2024-05-25,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,17,11,20.0,220.0,6,Ambient,3
2024-05-25,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,50,42,40.0,1680.0,8,Refrigerated,3
2024-05-26,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,40,29,42.0,1218.0,11,Refrigerated,3
2024-05-26,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,68,44,38.0,1672.0,24,Ambient,2
2024-05-26,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,50,30,240.0,7200.0,20,Ice Box,3
2024-05-26,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,55,43,72.0,3096.0,12,Refrigerated,4
2024-05-26,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,29,17,25.0,425.0,12,Ambient,3
2024-05-26,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,70,70,35.0,2450.0,0,Ambient,5
2024-05-26,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,41,28,420.0,11760.0,13,Ambient,3
2024-05-26,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,45,28,155.0,4340.0,17,Ambient,2
2024-05-26,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,28,19,20.0,380.0,9,Ambient,2
2024-05-26,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,43,24,40.0,960.0,19,Refrigerated,2
2024-05-27,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,20,14,42.0,588.0,6,Refrigerated,4
2024-05-27,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,36,22,38.0,836.0,14,Ambient,3
2024-05-27,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,21,18,240.0,4320.0,3,Ice Box,3
2024-05-27,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,27,15,72.0,1080.0,12,Refrigerated,2
2024-05-27,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,30,19,25.0,475.0,11,Ambient,2
2024-05-27,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,65,51,35.0,1785.0,14,Ambient,3
2024-05-27,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,23,20,420.0,8400.0,3,Ambient,4
2024-05-27,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,28,27,155.0,4185.0,1,Ambient,4
2024-05-27,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,38,30,20.0,600.0,8,Ambient,3
2024-05-27,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,41,40,40.0,1600.0,1,Refrigerated,4
2024-05-28,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,41,40,42.0,1680.0,1,Refrigerated,4
2024-05-28,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,65,44,38.0,1672.0,21,Ambient,2
2024-05-28,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,51,41,240.0,9840.0,10,Ice Box,3
2024-05-28,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,47,33,72.0,2376.0,14,Refrigerated,3
2024-05-28,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,61,55,25.0,1375.0,6,Ambient,5
2024-05-28,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,43,33,35.0,1155.0,10,Ambient,3
2024-05-28,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,18,16,420.0,6720.0,2,Ambient,3
2024-05-28,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,29,15,155.0,2325.0,14,Ambient,2
2024-05-28,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,40,34,20.0,680.0,6,Ambient,3
2024-05-28,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,21,18,40.0,720.0,3,Refrigerated,3
2024-05-29,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,23,18,42.0,756.0,5,Refrigerated,4
2024-05-29,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,55,42,38.0,1596.0,13,Ambient,4
2024-05-29,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,46,27,240.0,6480.0,19,Ice Box,3
2024-05-29,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,56,35,72.0,2520.0,21,Refrigerated,2
2024-05-29,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,52,52,25.0,1300.0,0,Ambient,5
2024-05-29,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,27,19,35.0,665.0,8,Ambient,4
2024-05-29,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,30,20,420.0,8400.0,10,Ambient,3
2024-05-29,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,32,23,155.0,3565.0,9,Ambient,4
2024-05-29,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,25,16,20.0,320.0,9,Ambient,3
2024-05-29,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,32,28,40.0,1120.0,4,Refrigerated,4
2024-05-30,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,43,24,42.0,1008.0,19,Refrigerated,2
2024-05-30,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,34,28,38.0,1064.0,6,Ambient,3
2024-05-30,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,39,34,240.0,8160.0,5,Ice Box,4
2024-05-30,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,55,48,72.0,3456.0,7,Refrigerated,4
2024-05-30,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,44,32,25.0,800.0,12,Ambient,3
2024-05-30,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,29,20,35.0,700.0,9,Ambient,3
2024-05-30,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,27,21,420.0,8820.0,6,Ambient,3
2024-05-30,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,38,30,155.0,4650.0,8,Ambient,4
2024-05-30,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,37,30,20.0,600.0,7,Ambient,4
2024-05-30,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,20,17,40.0,680.0,3,Refrigerated,4
2024-05-31,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,70,56,42.0,2352.0,14,Refrigerated,3
2024-05-31,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,56,31,38.0,1178.0,25,Ambient,2
2024-05-31,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,60,34,240.0,8160.0,26,Ice Box,2
2024-05-31,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,47,35,72.0,2520.0,12,Refrigerated,3
2024-05-31,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,48,34,25.0,850.0,14,Ambient,4
2024-05-31,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,31,31,35.0,1085.0,0,Ambient,4
2024-05-31,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,25,20,420.0,8400.0,5,Ambient,3
2024-05-31,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,27,17,155.0,2635.0,10,Ambient,3
2024-05-31,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,38,32,20.0,640.0,6,Ambient,4
2024-05-31,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,31,21,40.0,840.0,10,Refrigerated,3
2024-06-01,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,32,31,42.0,1302.0,1,Refrigerated,5
2024-06-01,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,41,32,38.0,1216.0,9,Ambient,4
2024-06-01,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,51,41,240.0,9840.0,10,Ice Box,4
2024-06-01,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,26,22,72.0,1584.0,4,Refrigerated,3
2024-06-01,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,26,26,25.0,650.0,0,Ambient,5
2024-06-01,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,40,40,35.0,1400.0,0,Ambient,4
2024-06-01,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,50,49,420.0,20580.0,1,Ambient,5
2024-06-01,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,47,42,155.0,6510.0,5,Ambient,3
2024-06-01,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,49,26,20.0,520.0,23,Ambient,2
2024-06-01,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,39,36,40.0,1440.0,3,Refrigerated,4
2024-06-02,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,64,43,42.0,1806.0,21,Refrigerated,3
2024-06-02,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,23,22,38.0,836.0,1,Ambient,5
2024-06-02,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,64,40,240.0,9600.0,24,Ice Box,2
2024-06-02,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,36,19,72.0,1368.0,17,Refrigerated,2
2024-06-02,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,55,44,25.0,1100.0,11,Ambient,4
2024-06-02,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,43,42,35.0,1470.0,1,Ambient,5
2024-06-02,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,37,34,420.0,14280.0,3,Ambient,5
2024-06-02,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,20,20,155.0,3100.0,0,Ambient,4
2024-06-02,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,41,38,20.0,760.0,3,Ambient,4
2024-06-02,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,25,18,40.0,720.0,7,Refrigerated,3
2024-06-03,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,65,39,42.0,1638.0,26,Refrigerated,2
2024-06-03,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,58,49,38.0,1862.0,9,Ambient,4
2024-06-03,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,22,17,240.0,4080.0,5,Ice Box,3
2024-06-03,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,23,22,72.0,1584.0,1,Refrigerated,4
2024-06-03,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,54,52,25.0,1300.0,2,Ambient,5
2024-06-03,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,43,43,35.0,1505.0,0,Ambient,5
2024-06-03,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,49,32,420.0,13440.0,17,Ambient,2
